58223,20080309,2008,1340,Sunday,Not Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Not Stated or Unknown (Hit and Run)
58224,20080310,2008,1952,Monday,Intersection,Injury (Complaint of Pain),Clear,Dry,Dark - Street Lights,Passenger Car Station Wagon or Jeep
58259,20080323,2008,1454,Sunday,Intersection,PDO,Clear,Dry,Daylight,Sport Utility Vehicle
58265,20080403,2008,1621,Thursday,Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Passenger Car Station Wagon or Jeep
58270,20080403,2008,1540,Thursday,Not Intersection,Injury (Other Visible),Clear,Dry,Daylight,Passenger Car Station Wagon or Jeep
58280,20080414,2008,945,Monday,Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Bicycle
58282,20080413,2008,1400,Sunday,Not Intersection,Injury (Other Visible),Clear,Dry,Daylight,Bicycle
58283,20080406,2008,1305,Sunday,Intersection,Injury (Other Visible),Clear,Dry,Daylight,Passenger Car Station Wagon or Jeep
58284,20080414,2008,830,Monday,Intersection,Injury (Other Visible),Clear,Dry,Daylight,Bicycle
58302,20080422,2008,2047,Tuesday,Intersection,Injury (Complaint of Pain),Raining,Wet,Dark - Street Lights,Bicycle
58311,20080308,2008,1735,Saturday,Not Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Not Stated or Unknown (Hit and Run)
58320,20080320,2008,924,Thursday,Intersection,Injury (Other Visible),Clear,Dry,Daylight,Bicycle
58325,20080317,2008,1822,Monday,Not Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Minivan
58328,20080316,2008,1254,Sunday,Not Intersection,Injury (Other Visible),Clear,Dry,Daylight,Not Stated or Unknown (Hit and Run)
58332,20080309,2008,2352,Sunday,Intersection,Injury (Severe),Clear,Dry,Dark - Street Lights,Bicycle
58334,20080426,2008,840,Saturday,Not Intersection,Injury (Other Visible),Clear,Dry,Daylight,Bicycle
58336,20080412,2008,955,Saturday,Not Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Bicycle
58337,20080412,2008,1325,Saturday,Intersection,Injury (Other Visible),Clear,Dry,Daylight,Bicycle
58340,20080412,2008,1850,Saturday,Intersection,Injury (Other Visible),Clear,Dry,Daylight,Passenger Car Station Wagon or Jeep
58343,20080416,2008,2105,Wednesday,Intersection,Injury (Complaint of Pain),Clear,Dry,Dark - Street Lights,CHP Police or Sheriff Motorcycle (emergency service or not)
58348,20080407,2008,1041,Monday,Not Intersection,Injury (Other Visible),Clear,Dry,Daylight,Not Stated or Unknown (Hit and Run)
58351,20080404,2008,1535,Friday,Not Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Not Stated or Unknown (Hit and Run)
58355,20080413,2008,1903,Sunday,Intersection,Injury (Other Visible),Clear,Dry,Daylight,Bicycle
58364,20080426,2008,1205,Saturday,Not Intersection,Injury (Other Visible),Clear,Dry,Daylight,Passenger Car Station Wagon or Jeep
58372,20080429,2008,1505,Tuesday,Intersection,Injury (Other Visible),Clear,Dry,Daylight,Bicycle
58386,20080423,2008,1930,Wednesday,Intersection,Injury (Other Visible),Clear,Dry,Daylight,Not Stated or Unknown (Hit and Run)
58389,20080417,2008,1725,Thursday,Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Passenger Car Station Wagon or Jeep
58396,20080416,2008,1752,Wednesday,Not Intersection,Injury (Other Visible),Clear,Dry,Daylight,Not Stated or Unknown (Hit and Run)
58397,20080413,2008,2215,Sunday,Not Intersection,Injury (Severe),Cloudy,Dry,Dark - Street Lights,Bicycle
58413,20080210,2008,1619,Sunday,Intersection,Injury (Other Visible),Clear,Dry,Daylight,Not Stated or Unknown (Hit and Run)
58420,20080419,2008,1808,Saturday,Intersection,Injury (Other Visible),Clear,Dry,Daylight,Bicycle
58425,20080403,2008,815,Thursday,Intersection,Injury (Other Visible),Clear,Dry,Daylight,Bicycle
58451,20080313,2008,905,Thursday,Not Intersection,Injury (Other Visible),Clear,Wet,Daylight,Not Stated or Unknown (Hit and Run)
58468,20080331,2008,1545,Monday,Intersection,Injury (Other Visible),Clear,Dry,Daylight,Bicycle
58483,20080306,2008,930,Thursday,Not Intersection,Injury (Complaint of Pain),Cloudy,Dry,Daylight,Passenger Car Station Wagon or Jeep
58491,20080302,2008,1204,Sunday,Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Bicycle
58542,20080304,2008,900,Tuesday,Not Intersection,PDO,Clear,Dry,Daylight,Passenger Car Station Wagon or Jeep
58549,20080428,2008,1720,Monday,Intersection,Injury (Other Visible),Clear,Dry,Daylight,Passenger Car Station Wagon or Jeep
58556,20080405,2008,2329,Saturday,Not Intersection,Injury (Other Visible),Clear,Dry,Dark - Street Lights,Bicycle
58562,20080418,2008,1223,Friday,Not Intersection,Injury (Severe),Clear,Dry,Daylight,Bicycle
58567,20080416,2008,1005,Wednesday,Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Bicycle
58569,20080425,2008,1959,Friday,Not Intersection,Injury (Other Visible),Clear,Dry,Daylight,Bicycle
58570,20080425,2008,1945,Friday,Not Intersection,Injury (Other Visible),Clear,Dry,Dark - Street Lights,Bicycle
58582,20080209,2008,1550,Saturday,Not Intersection,Injury (Other Visible),Clear,Dry,Daylight,Passenger Car Station Wagon or Jeep
58596,20080512,2008,903,Monday,Not Intersection,Injury (Other Visible),Clear,Dry,Daylight,Passenger Car Station Wagon or Jeep
58597,20080505,2008,740,Monday,Intersection,Injury (Other Visible),Clear,Dry,Daylight,Not Stated or Unknown (Hit and Run)
58642,20080117,2008,2202,Thursday,Intersection,PDO,Clear,Dry,Dark - Street Lights,Bicycle
58664,20080308,2008,1655,Saturday,Not Intersection,Injury (Severe),Clear,Dry,Dusk - Dawn,Passenger Car Station Wagon or Jeep
58682,20080412,2008,2119,Saturday,Intersection,Injury (Other Visible),Clear,Dry,Dark - Street Lights,Bicycle
58704,20080304,2008,2119,Tuesday,Not Intersection,Injury (Complaint of Pain),Clear,Dry,Dark - Street Lights,Passenger Car Station Wagon or Jeep
58706,20080319,2008,7,Wednesday,Intersection,Injury (Other Visible),Clear,Dry,Dark - Street Lights,Bicycle
58709,20080318,2008,744,Tuesday,Not Intersection,Injury (Other Visible),Clear,Dry,Daylight,Bicycle
58732,20080324,2008,950,Monday,Not Intersection,Injury (Other Visible),Clear,Dry,Daylight,Bicycle
58737,20080316,2008,1602,Sunday,Not Intersection,Injury (Other Visible),Clear,Dry,Daylight,Not Stated or Unknown (Hit and Run)
58755,20080514,2008,1710,Wednesday,Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Bicycle
58763,20080515,2008,1830,Thursday,Not Intersection,Injury (Other Visible),Clear,Dry,Daylight,Passenger Car Station Wagon or Jeep
58768,20080509,2008,1225,Friday,Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Bicycle
58837,20080104,2008,935,Friday,Intersection,PDO,Raining,Wet,Daylight,Passenger Car Station Wagon or Jeep
58859,20080415,2008,856,Tuesday,Not Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Not Stated or Unknown (Hit and Run)
58860,20080426,2008,1640,Saturday,Not Intersection,Injury (Other Visible),Clear,Dry,Daylight,Passenger Car Station Wagon or Jeep
58870,20080402,2008,1701,Wednesday,Not Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Bicycle
58877,20080423,2008,1920,Wednesday,Not Intersection,Injury (Other Visible),Clear,Dry,Daylight,Bicycle
58890,20080417,2008,1220,Thursday,Intersection,Injury (Other Visible),Clear,Dry,Daylight,Not Stated or Unknown (Hit and Run)
58914,20080501,2008,2130,Thursday,Not Intersection,Injury (Complaint of Pain),Clear,Dry,Dark - Street Lights,Passenger Car Station Wagon or Jeep
58917,20080505,2008,1130,Monday,Not Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Not Stated or Unknown (Hit and Run)
58926,20080523,2008,1050,Friday,Intersection,Injury (Other Visible),Clear,Dry,Daylight,Passenger Car Station Wagon or Jeep
58927,20080520,2008,1312,Tuesday,Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Bicycle
58931,20080521,2008,2035,Wednesday,Intersection,Injury (Complaint of Pain),Clear,Dry,Dark - Street Lights,Not Stated or Unknown (Hit and Run)
58933,20080514,2008,841,Wednesday,Intersection,Injury (Severe),Clear,Dry,Daylight,Bicycle
58934,20080509,2008,1720,Friday,Not Intersection,Injury (Other Visible),Clear,Dry,Daylight,Bicycle
58936,20080514,2008,1350,Wednesday,Not Intersection,Injury (Other Visible),Clear,Dry,Daylight,Passenger Car Station Wagon or Jeep
58943,20080516,2008,2027,Friday,Intersection,Injury (Complaint of Pain),Clear,Dry,Dark - Street Lights,Bicycle
58949,20080517,2008,2246,Saturday,Intersection,Injury (Severe),Not Stated,Dry,Dark - Street Lights,Not Stated or Unknown (Hit and Run)
58951,20080516,2008,1800,Friday,Not Intersection,Injury (Other Visible),Clear,Dry,Daylight,Bicycle
58956,20080508,2008,1635,Thursday,Not Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Pedestrian (includes motorized wheelchair)
58958,20080517,2008,1712,Saturday,Not Intersection,Injury (Other Visible),Clear,Dry,Daylight,Not Stated or Unknown (Hit and Run)
58963,20080523,2008,1157,Friday,Not Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Not Stated or Unknown (Hit and Run)
58969,20080518,2008,1346,Sunday,Not Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Passenger Car Station Wagon or Jeep
58982,20080516,2008,2246,Friday,Intersection,Injury (Other Visible),Clear,Dry,Dark - Street Lights,Bicycle
58993,20080517,2008,1340,Saturday,Not Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Not Stated or Unknown (Hit and Run)
58997,20080520,2008,1606,Tuesday,Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Bicycle
59009,20080415,2008,1404,Tuesday,Not Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Not Stated or Unknown (Hit and Run)
59011,20080402,2008,1238,Wednesday,Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Not Stated or Unknown (Hit and Run)
59032,20080506,2008,1616,Tuesday,Not Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Passenger Car Station Wagon or Jeep
59043,20080507,2008,1459,Wednesday,Intersection,Injury (Other Visible),Clear,Dry,Daylight,Not Stated or Unknown (Hit and Run)
59046,20080505,2008,2017,Monday,Intersection,Injury (Complaint of Pain),Cloudy,Dry,Dark - Street Lights,Passenger Car Station Wagon or Jeep
59058,20080220,2008,2339,Wednesday,Intersection,PDO,Clear,Dry,Dark - Street Lights,Not Stated or Unknown (Hit and Run)
59195,20080518,2008,1248,Sunday,Intersection,Injury (Other Visible),Clear,Dry,Daylight,Bicycle
59215,20080323,2008,234,Sunday,Not Intersection,PDO,Clear,Dry,Dark - Street Lights,Bicycle
59239,20080327,2008,1150,Thursday,Not Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Not Stated or Unknown (Hit and Run)
59269,20080214,2008,2030,Thursday,Not Intersection,PDO,Clear,Dry,Dark - Street Lights,Bicycle
59274,20080226,2008,1500,Tuesday,Intersection,Injury (Other Visible),Clear,Dry,Daylight,Passenger Car Station Wagon or Jeep
59290,20080205,2008,1720,Tuesday,Not Intersection,PDO,Clear,Dry,Daylight,Passenger Car Station Wagon or Jeep
59371,20080526,2008,1232,Monday,Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Pickup Truck With Camper
59372,20080524,2008,1414,Saturday,Intersection,Injury (Complaint of Pain),Cloudy,Dry,Daylight,Pedestrian (includes motorized wheelchair)
59453,20080527,2008,1927,Tuesday,Not Intersection,Injury (Other Visible),Clear,Dry,Dusk - Dawn,Bicycle
59458,20080528,2008,1540,Wednesday,Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Passenger Car Station Wagon or Jeep
59461,20080523,2008,2030,Friday,Intersection,Injury (Other Visible),Clear,Dry,Dark - Street Lights,Bicycle
59465,20080531,2008,1330,Saturday,Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Bicycle
59470,20080530,2008,1835,Friday,Not Intersection,Injury (Other Visible),Cloudy,Dry,Daylight,Not Stated or Unknown (Hit and Run)
59479,20080519,2008,1930,Monday,Intersection,Injury (Other Visible),Clear,Dry,Daylight,Pedestrian (includes motorized wheelchair)
59492,20080609,2008,1611,Monday,Not Intersection,Injury (Other Visible),Clear,Dry,Daylight,Passenger Car Station Wagon or Jeep
59494,20080613,2008,1829,Friday,Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Passenger Car Station Wagon or Jeep
59511,20080602,2008,1556,Monday,Not Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Not Stated or Unknown (Hit and Run)
59530,20080604,2008,2230,Wednesday,Intersection,Injury (Other Visible),Clear,Dry,Dark - Street Lights,Pickup or Panel Truck
59531,20080605,2008,655,Thursday,Intersection,Injury (Other Visible),Clear,Dry,Daylight,Bicycle
59535,20080606,2008,1246,Friday,Intersection,Injury (Other Visible),Clear,Dry,Daylight,Not Stated or Unknown (Hit and Run)
81193,20120111,2012,1215,Wednesday,Not Intersection,Injury (Severe),Clear,Dry,Daylight,Not Stated or Unknown (Hit and Run)
81199,20120105,2012,1448,Thursday,Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Bicycle
81209,20120105,2012,2230,Thursday,Intersection,Injury (Complaint of Pain),Clear,Dry,Dark - No Street Lights,Bicycle
81213,20120106,2012,1400,Friday,Not Intersection,Injury (Other Visible),Clear,Dry,Daylight,Passenger Car Station Wagon or Jeep
81220,20120101,2012,27,Sunday,Intersection,Injury (Other Visible),Clear,Dry,Dark - Street Lights,Bicycle
81227,20120119,2012,640,Thursday,Intersection,Injury (Complaint of Pain),Clear,Dry,Dark - Street Lights,Bicycle
81241,20120125,2012,945,Wednesday,Not Intersection,Injury (Other Visible),Clear,Dry,Daylight,Bicycle
81249,20120118,2012,2210,Wednesday,Intersection,Injury (Complaint of Pain),Clear,Dry,Dark - Street Lights,Not Stated or Unknown (Hit and Run)
81250,20120119,2012,1440,Thursday,Intersection,Injury (Complaint of Pain),Cloudy,Wet,Daylight,Passenger Car Station Wagon or Jeep
81251,20120120,2012,1601,Friday,Not Intersection,Injury (Complaint of Pain),Raining,Wet,Daylight,Passenger Car Station Wagon or Jeep
81253,20120118,2012,1628,Wednesday,Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Passenger Car Station Wagon or Jeep
81255,20120117,2012,1508,Tuesday,Not Intersection,Injury (Other Visible),Clear,Dry,Daylight,Sport Utility Vehicle
81257,20120118,2012,834,Wednesday,Not Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Passenger Car Station Wagon or Jeep
81280,20120112,2012,1942,Thursday,Not Intersection,Injury (Complaint of Pain),Clear,Dry,Dark - Street Lights,Bicycle
81281,20120111,2012,1235,Wednesday,Intersection,Injury (Other Visible),Clear,Dry,Daylight,Pickup or Panel Truck
81298,20120103,2012,1802,Tuesday,Not Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Not Stated or Unknown (Hit and Run)
81313,20120116,2012,1432,Monday,Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Passenger Car Station Wagon or Jeep
81315,20120116,2012,1046,Monday,Intersection,Injury (Other Visible),Clear,Dry,Daylight,Bicycle
81316,20120116,2012,1200,Monday,Intersection,Injury (Other Visible),Clear,Dry,Daylight,Passenger Car Station Wagon or Jeep
81318,20120116,2012,2034,Monday,Not Intersection,Injury (Other Visible),Clear,Dry,Dark - Street Lights,Bicycle
81320,20120115,2012,1836,Sunday,Intersection,Injury (Complaint of Pain),Clear,Dry,Dark - Street Lights,Passenger Car Station Wagon or Jeep
81326,20120115,2012,1423,Sunday,Intersection,Injury (Other Visible),Clear,Dry,Daylight,Passenger Car Station Wagon or Jeep
81338,20120105,2012,1922,Thursday,Not Intersection,Injury (Other Visible),Clear,Dry,Dark - Street Lights,Bicycle
81339,20120107,2012,1243,Saturday,Not Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Passenger Car Station Wagon or Jeep
81340,20120108,2012,1301,Sunday,Intersection,Injury (Other Visible),Clear,Dry,Daylight,Passenger Car Station Wagon or Jeep
81341,20120107,2012,55,Saturday,Not Intersection,Injury (Severe),Clear,Dry,Dark - Street Lights,Not Stated or Unknown (Hit and Run)
81342,20120103,2012,1154,Tuesday,Intersection,Injury (Other Visible),Clear,Dry,Daylight,Passenger Car Station Wagon or Jeep
81343,20120104,2012,1905,Wednesday,Intersection,Injury (Other Visible),Clear,Dry,Dark - Street Lights,Bicycle
81344,20120105,2012,910,Thursday,Not Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Bicycle
81363,20120109,2012,1820,Monday,Not Intersection,Injury (Other Visible),Clear,Dry,Dark - Street Lights,Pickup or Panel Truck
81364,20120109,2012,930,Monday,Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Bicycle
81365,20120110,2012,1700,Tuesday,Intersection,Injury (Complaint of Pain),Clear,Dry,Dark - Street Lights Not Functioning,Passenger Car Station Wagon or Jeep
81366,20120111,2012,1640,Wednesday,Intersection,Injury (Other Visible),Clear,Dry,Daylight,Not Stated or Unknown (Hit and Run)
81367,20120122,2012,1601,Sunday,Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Bicycle
81368,20120113,2012,1904,Friday,Not Intersection,Injury (Other Visible),Clear,Dry,Dark - Street Lights,Bicycle
81373,20120109,2012,920,Monday,Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Bicycle
81457,20120329,2012,807,Thursday,Not Intersection,Fatal,Clear,Dry,Daylight,Bicycle
81462,20120121,2012,1357,Saturday,Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Passenger Car Station Wagon or Jeep
81471,20120129,2012,1156,Sunday,Not Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Passenger Car Station Wagon or Jeep
81472,20120130,2012,953,Monday,Intersection,Injury (Other Visible),Clear,Dry,Daylight,Minivan
81475,20120127,2012,822,Friday,Intersection,Injury (Other Visible),Cloudy,Dry,Daylight,Bicycle
81499,20120128,2012,1308,Saturday,Not Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Bicycle
81508,20120127,2012,1709,Friday,Not Intersection,Injury (Complaint of Pain),Clear,Dry,Dusk - Dawn,Pickup or Panel Truck
81528,20120126,2012,615,Thursday,Not Intersection,Injury (Complaint of Pain),Fog,Wet,Dark - Street Lights,Passenger Car Station Wagon or Jeep
81529,20120123,2012,1530,Monday,Not Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Passenger Car Station Wagon or Jeep
81536,20120126,2012,2138,Thursday,Not Intersection,Injury (Complaint of Pain),Clear,Dry,Dark - Street Lights,Not Stated or Unknown (Hit and Run)
81555,20120711,2012,1756,Wednesday,Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Bicycle
81556,20120705,2012,1345,Thursday,Not Intersection,Injury (Other Visible),Clear,Dry,Daylight,Pedestrian (includes motorized wheelchair)
81559,20120718,2012,1837,Wednesday,Not Intersection,Injury (Other Visible),Clear,Dry,Daylight,Miscellaneous Motorized Vehicle (Golf Cart)
81564,20120701,2012,1717,Sunday,Not stated,Injury (Other Visible),Other,Dry,Daylight,Not Stated or Unknown (Hit and Run)
81569,20120118,2012,919,Wednesday,Not Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Bicycle
81573,20120202,2012,735,Thursday,Not Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Pickup or Panel Truck
81579,20120214,2012,1735,Tuesday,Not Intersection,Injury (Other Visible),Clear,Dry,Daylight,Pickup or Panel Truck
81580,20120204,2012,1000,Saturday,Not Intersection,Injury (Other Visible),Clear,Dry,Daylight,Bicycle
81588,20120208,2012,630,Wednesday,Intersection,Injury (Other Visible),Cloudy,Wet,Dark - Street Lights,Pickup or Panel Truck
81604,20120224,2012,1823,Friday,Not Intersection,Injury (Other Visible),Clear,Dry,Dusk - Dawn,Bicycle
81610,20120224,2012,1403,Friday,Not Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Bicycle
81619,20120218,2012,1833,Saturday,Intersection,Injury (Other Visible),Clear,Dry,Dark - Street Lights,Bicycle
81622,20120215,2012,1415,Wednesday,Intersection,Injury (Other Visible),Clear,Dry,Daylight,Passenger Car Station Wagon or Jeep
81623,20120218,2012,1215,Saturday,Not Intersection,Injury (Other Visible),Clear,Dry,Daylight,Not Stated or Unknown (Hit and Run)
81626,20120217,2012,1826,Friday,Intersection,Injury (Other Visible),Clear,Dry,Dark - Street Lights,Passenger Car Station Wagon or Jeep
81627,20120219,2012,1106,Sunday,Not Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Passenger Car Station Wagon or Jeep
81630,20120217,2012,2050,Friday,Not Intersection,Injury (Other Visible),Clear,Dry,Dark - Street Lights,Not Stated or Unknown (Hit and Run)
81634,20120217,2012,2245,Friday,Intersection,Injury (Other Visible),Clear,Dry,Dark - Street Lights,Passenger Car Station Wagon or Jeep
81637,20120218,2012,1503,Saturday,Intersection,Injury (Complaint of Pain),Clear,Dry,Not Stated,Bicycle
81641,20120215,2012,1830,Wednesday,Not Intersection,Injury (Complaint of Pain),Clear,Dry,Dark - Street Lights,Sport Utility Vehicle
81646,20120215,2012,1600,Wednesday,Intersection,Injury (Other Visible),Clear,Dry,Daylight,Passenger Car Station Wagon or Jeep
81650,20120217,2012,2252,Friday,Not Intersection,Injury (Other Visible),Cloudy,Dry,Dark - Street Lights,Passenger Car Station Wagon or Jeep
81651,20120227,2012,2120,Monday,Not Intersection,Injury (Complaint of Pain),Clear,Dry,Dark - Street Lights,Passenger Car Station Wagon or Jeep
81652,20120216,2012,240,Thursday,Intersection,Injury (Complaint of Pain),Clear,Dry,Dark - Street Lights,Bicycle
81655,20120214,2012,906,Tuesday,Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Bicycle
81683,20120210,2012,1839,Friday,Intersection,Injury (Complaint of Pain),Raining,Wet,Dark - Street Lights,Passenger Car Station Wagon or Jeep
81688,20120228,2012,834,Tuesday,Intersection,Injury (Other Visible),Clear,Dry,Daylight,Passenger Car Station Wagon or Jeep
81691,20120210,2012,2324,Friday,Intersection,Injury (Complaint of Pain),Cloudy,Wet,Dark - Street Lights,Bicycle
81696,20120215,2012,1619,Wednesday,Intersection,Injury (Other Visible),Clear,Dry,Daylight,Passenger Car Station Wagon or Jeep
81699,20120210,2012,850,Friday,Intersection,Injury (Other Visible),Cloudy,Dry,Daylight,Bicycle
81723,20120221,2012,1421,Tuesday,Intersection,Injury (Other Visible),Clear,Dry,Daylight,Bicycle
81725,20120220,2012,1343,Monday,Not Intersection,Injury (Other Visible),Clear,Dry,Daylight,Bicycle
81731,20120223,2012,1216,Thursday,Not Intersection,Injury (Other Visible),Clear,Dry,Daylight,Not Stated or Unknown (Hit and Run)
81733,20120226,2012,126,Sunday,Not Intersection,Injury (Other Visible),Clear,Dry,Dark - Street Lights,Bicycle
81736,20120208,2012,2207,Wednesday,Not Intersection,Injury (Complaint of Pain),Clear,Dry,Dark - No Street Lights,Passenger Car Station Wagon or Jeep
81739,20120201,2012,811,Wednesday,Not Intersection,Injury (Complaint of Pain),Cloudy,Wet,Daylight,Bicycle
81745,20120227,2012,1717,Monday,Not Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Passenger Car Station Wagon or Jeep
81746,20120221,2012,1206,Tuesday,Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Passenger Car Station Wagon or Jeep
81748,20120227,2012,810,Monday,Not Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Not Stated or Unknown (Hit and Run)
81752,20120222,2012,830,Wednesday,Not Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Passenger Car Station Wagon or Jeep
81756,20120208,2012,1818,Wednesday,Not Intersection,Injury (Other Visible),Clear,Dry,Dark - Street Lights,Bicycle
81760,20120210,2012,1251,Friday,Not Intersection,Injury (Complaint of Pain),Cloudy,Wet,Daylight,Passenger Car Station Wagon or Jeep
81764,20120208,2012,1515,Wednesday,Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Bicycle
81772,20120210,2012,1815,Friday,Intersection,Injury (Other Visible),Raining,Wet,Dark - Street Lights,Bicycle
81774,20120223,2012,1750,Thursday,Not Intersection,Injury (Other Visible),Clear,Dry,Dusk - Dawn,Bicycle
81777,20120223,2012,2253,Thursday,Intersection,Injury (Other Visible),Clear,Dry,Dark - Street Lights,Passenger Car Station Wagon or Jeep
81788,20120204,2012,1555,Saturday,Not Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Bicycle
81792,20120206,2012,823,Monday,Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Passenger Car Station Wagon or Jeep
81796,20120206,2012,1455,Monday,Intersection,Injury (Other Visible),Cloudy,Dry,Daylight,Bicycle
81800,20120205,2012,705,Sunday,Not Intersection,Injury (Other Visible),Clear,Dry,Daylight,Passenger Car Station Wagon or Jeep
81815,20120203,2012,1710,Friday,Not Intersection,Injury (Other Visible),Clear,Dry,Daylight,Passenger Car Station Wagon or Jeep
81823,20120202,2012,859,Thursday,Not Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Bicycle
81828,20120214,2012,1903,Tuesday,Intersection,Injury (Complaint of Pain),Clear,Dry,Dark - Street Lights,Bicycle
81831,20120202,2012,2330,Thursday,Not Intersection,Injury (Other Visible),Cloudy,Dry,Dark - Street Lights,Passenger Car Station Wagon or Jeep
81839,20120202,2012,1255,Thursday,Not Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Not Stated or Unknown (Hit and Run)
81864,20120126,2012,1606,Thursday,Intersection,Injury (Other Visible),Clear,Dry,Daylight,Bicycle
81866,20120125,2012,1345,Wednesday,Not Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Bicycle
81868,20120124,2012,930,Tuesday,Not Intersection,Injury (Other Visible),Clear,Dry,Daylight,Bicycle
81870,20120131,2012,1645,Tuesday,Intersection,Injury (Other Visible),Clear,Dry,Daylight,Passenger Car Station Wagon or Jeep
81871,20120131,2012,1500,Tuesday,Not Intersection,Injury (Other Visible),Cloudy,Dry,Daylight,Bicycle
81872,20120131,2012,1002,Tuesday,Not Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Motorcycle
81874,20120130,2012,1811,Monday,Not Intersection,Injury (Other Visible),Clear,Dry,Dark - Street Lights,Minivan
81890,20120201,2012,1240,Wednesday,Not Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Bicycle
82256,20120501,2012,1757,Tuesday,Intersection,Injury (Other Visible),Clear,Dry,Daylight,Bicycle
81942,20120321,2012,915,Wednesday,Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Pickup or Panel Truck
81975,20120312,2012,1530,Monday,Not Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Bicycle
81979,20120316,2012,2025,Friday,Not Intersection,Injury (Complaint of Pain),Raining,Wet,Dark - Street Lights,Passenger Car Station Wagon or Jeep
81996,20120430,2012,1616,Monday,Not Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Bicycle
81998,20120427,2012,1557,Friday,Intersection,Injury (Complaint of Pain),Clear,Dry,Daylight,Not Stated or Unknown (Hit and Run)
81999,20120419,2012,2020,Thursday,Not Intersection,Injury (Other Visible),Clear,Dry,Dark - Street Lights,Bicycle
82004,20120330,2012,2249,Friday,Not Intersection,Injury (Complaint of Pain),Clear,Dry,Dark - Street Lights,Bicycle
82006,20120330,2012,1952,Friday,Intersection,Injury (Complaint of Pain),Clear,Dry,Dark - Street Lights,Passenger Car Station Wagon or Jeep
